id_local,id_barrio,Nombre,DESC_CLASE,desc_ubicacion_terraza
270478412,91,LA GIRALDA,AVENIDA,Acera
270173159,91,CAFE BAR NEVADA,AVENIDA,Acera
270173096,91,BAR CAYPI,AVENIDA,Acera
270487051,92,RESTAURANTE EPOCA,CALLE,Acera
280072453,94,MESON BRASA,CALLE,Calle peatonal
270169079,93,BAR ZURICH,CALLE,Acera
280071610,93,LAMADREBAR,CALLE,Acera
280060672,104,HELADER?A TUCHI,AVENIDA,Bulevar
270211778,91,CERVECERIA EL 31,CALLE,Acera
270350715,92,NUEVO JIMENEZ,CALLE,Acera
270414502,97,BAR RESTAURANTE DON GIL,CALLE,Acera
270172338,94,BAR JOSE LUIS PAUL,CALLE,Acera
270173095,91,BAR RIO,AVENIDA,Acera
270173093,91,CAFETERIA LA LEONESA I,AVENIDA,Acera
270169071,93,JUNQUERAL MARISQUERIA,CALLE,Acera
280020898,19,EXCLUSIVE PREMIUM BAR,INTERNATIONAL CUISINE,SHISHA?S LOUNGE, OUTLET,TRAVESIA,Acera
270226785,18,LA PARISIENA,CALLE,Acera
270064783,17,SIGUERO,PLAZA,Acera
270282330,19,CAFE BAR TROY,AVENIDA,Acera
270457083,106,BAR EL TOLEDANO SAN CI, 39,CALLE,Acera
280047253,46,BAR SAN ANTONIO,AVENIDA,Superficie en parcela privada
280043445,60,BAR PARIS,CALLE,Superficie en parcela privada
30001361,17,HARINA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270062995,16,TOMA JAM?N,CALLE,Acera
270029293,19,BURGER KING,AVENIDA,Acera
270315556,18,VIENA AZUL,AVENIDA,Acera
270475000,19,ALQUITARA,CALLE,Acera
270282419,94,JOTA CINCO,CALLE,Acera
285044039,97,BAR,CALLE,Acera
280071930,93,BAR PORSI,CALLE,Acera
270350834,93,LA PARRILLA,CALLE,Acera
150000807,93,BAR BARRANCO,CALLE,Acera
270027110,91,CAFETERIA FUENTE DE,CALLE,Acera
270235714,94,BAR LUVIAL,CALLE,Acera
270369378,97,AMPARO PELUQUERIA,CALLE,Acera
280073029,96,MESON BALCON TIETAR II,CALLE,Acera
270174329,96,EL HERMOSO VALLE CERVECERIA,CALLE,Acera
270268154,90,GRAN HONG KONG,CALLE,Acera
270539437,94,LA MARINA,CALLE,Acera
285046971,92,PUNTO Y COMA,CALLE,Acera
270322983,7,CAFETERIA EL SURTIDOR,PASEO,Acera
10002063,4,STARBUCKS COFFE,CALLE,Acera
270221528,45,EL TIO ANTONIO,PLAZA,Plaza peatonal
270334585,19,GUISADO MOYA BLANCA FLORA,CALLE,Acera
30000493,17,A Z FOOD AND CAFE,CALLE,Acera
30001300,17,ALFONSO XI,CALLE,Acera
30000865,19,DONDE SIEMPRE,CALLE,Acera
270396723,19,BAR-CAFETERIA TANAY,AVENIDA,Acera
280020919,16,LA TAGLIATELLA,CALLE,Acera
270063018,16,EL TALGO,CALLE,Bulevar
270438338,16,TOLEZAMAR BAR RESTAURANTE,CALLE,Bulevar
270536657,104,R?TULO NO INFORMADO,CALLE,Acera
285030921,98,HORNO ROSALES,CALLE,Acera
270034144,63,BAR JANNA,CALLE,Acera
270379026,24,RESTAURANTE MARTINETE,CALLE,Acera
270525368,1,FABORIT,PLAZA,Acera
10002074,4,CAFETERIA DOMINGO'S,CALLE,Acera
270184649,103,BAR LAS CUBAS,CALLE,Acera
270533198,104,EL RINCON DE MINAYA,CALLE,Acera
270184330,103,CAFETERIA FRANCES,CALLE,Acera
180000498,105,CASA GORI,CALLE,Acera
270524402,35,LA TAGLIATELLA PIZZERIE,CALLE,Acera
270442965,2,MESON RESTAURANTE O PAZO DE LUGO,CALLE,Acera
210000223,119,RESTAURANTE GREEN,AVENIDA,Acera
280007460,4,ARBONAIDA,CALLE,Calle peatonal
280008896,2,LACA?A,CALLE,Acera
270202582,4,CAFE DEL REAL,CALLE,Acera
280011727,5,CERVECERIA LA SURE?A,CALLE,Calle peatonal
270381187,1,LA PLATERIA TABERNA BAR,PLAZA,Plaza peatonal
280011563,5,CRUZ DE MALTA CERVECERIA,CALLE,Calle peatonal
270047881,6,CABREIRA CERVECERIA,CALLE,Calle peatonal
280011564,5,EL ABUELO,CALLE,Acera
270222333,4,BAR EL PE?ON,RONDA,Acera
270231662,4,CAFE DE LA VILLA,CALLE,Plaza peatonal
270232790,5,KFC,CALLE,Calle peatonal
270434016,1,CERVECERIA ALEMANA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
10002848,3,HOTEL ROOM MATE,PLAZA,Plaza con bandas permanentes de circulaci? rodada
150001164,97,DONNER KING,AVENIDA,Acera
150002692,97,BAR LA CUADRILLA,CALLE,Acera
270166791,97,DELICIOUS KITCHEN,CALLE,Acera
285043817,97,LOS CLUBS,CALLE,Acera
270166808,97,SAL Y PIMIENTA,CALLE,Acera
285003924,5,COCOTITO,CALLE,Calle peatonal
10002179,5,MALASPINA,CALLE,Calle peatonal
285003925,5,CASA MARIUS,CALLE,Calle peatonal
10000071,5,LA DESCUBIERTA,CALLE,Calle peatonal
10001293,5,BAR RESTAURANTE EN BUSCA DEL TIEMPO,CALLE,Calle peatonal
270319739,5,MAJADERITOS,CALLE,Calle peatonal
10002469,5,R??TULO NO INFORMADO,CALLE,Acera
285003921,5,BARCELONA OCHO,CALLE,Acera
10002337,5,STARBUCKS,CALLE,Acera
10002356,4,BAR SAN BRUNO,CALLE,Calle peatonal
285043944,97,BAR,CALLE,Acera
270353288,97,BAR RESTAURANTE PORTA LATINA,AVENIDA,Acera
270282793,97,EL GALEON,AVENIDA,Acera
270485517,97,BAR DOS HERMANOS,AVENIDA,Acera
280071856,94,PUNTO LATINO,PLAZA,Plaza peatonal
270449399,93,MESON LAS PICAS,CALLE,Acera
270167482,97,BAR LOS CHARROS,AVENIDA,Acera
60002521,35,DEHESA DE SANTA MARIA,CALLE,Acera
270098662,33,BAR CHIC,CALLE,Acera
10002882,6,LA MUCCA,PLAZA,Acera
270528599,2,BAR RESTAURANTE LA CARPA,PLAZA,Acera
270051466,5,LAS DESCALZAS,CALLE,Calle peatonal
280007711,4,TABERNA ERRANTE,CARRERA,Acera
270037687,4,CAFETERIA OSMAR,PLAZA,Acera
280008952,2,CAFETERIA ALCES RESTAURANTE,CALLE,Acera
270280420,30,RESTAURANTE EL PUCHERO SA,CALLE,Acera
50000844,31,GREENER,CALLE,Superficie en parcela privada
270477534,30,GINOS,CALLE,Acera
50001144,29,LA TABERNA DE PEDRO,AVENIDA,Acera
40003061,23,RESTAURANTE EL MIRADOR CAFETERIA,CALLE,Acera
270242372,25,R?TULO NO INFORMADO,PASEO,Bulevar
270070458,25,EL MERCADO DE VELAZQUEZ,CALLE,Acera
280044177,52,TACO BELL,CALLE,Acera
10001786,4,TORO TAPAS,CALLE,Calle peatonal
50000418,28,CEIP RAMIRO DE MAEZTU,CALLE,Acera
270272481,22,CERVECERIA LA SURE?A,AVENIDA,Plaza peatonal
270191013,100,GENESIS,CALLE,Plaza peatonal
270278754,35,EL JAMON Y EL CHURRASCO,CALLE,Acera
280009323,1,MAESTRO CHURRERO,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270147649,1,MAESTRO CHURERO CHOCOLATERIA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280032062,34,PIZZERIA CARLOS,CALLE,Acera
280055514,66,BAR EL CORTIJO II,CALLE,Acera
90000853,52,ENKLIMA,CALLE,Acera
90000837,53,FLORIDA 18,PASEO,Acera
270415052,91,RESTAURANTE BAR RETORNO,AVENIDA,Acera
150000841,95,CAFETERIA ORFE,CALLE,Acera
270168982,93,MESON LA CHOZA BAR,CALLE,Acera
270312304,97,BAR LAS GARGOLAS,CALLE,Acera
270243014,97,CERVECERIA LA PLAZA,CALLE,Plaza peatonal
270544504,97,BAR-CAFETERIA,CALLE,Calle peatonal
150001167,97,CAFETERIA BAR NORTE,CALLE,Calle peatonal
280073500,93,SHANGO,CALLE,Acera
270532541,91,BAR CAFETERIA LA CASTIZA,CALLE,Acera
280073086,91,TABERNA EL 7,CALLE,Acera
150001862,97,PIZZERIA DON VITO,CALLE,Calle peatonal
270219443,106,BAR LA TABERNA DE YOLI ANTES LOS ?NGELES,CALLE,Acera
270439967,36,EL SUE?O DE GONZALO,CALLE,Acera
270498059,2,M?S CORAZ?N,CALLE,Acera
270042083,2,EL GRANERO DE LAVAPIES,CALLE,Acera
270349176,103,BAR LOS PUENTES,CALLE,Acera
40002744,20,ENSALADAS Y MAS,CALLE,Acera
60002766,32,BAR,CALLE,Superficie en parcela privada
150000883,94,SAPAMA,CALLE,Acera
285015255,47,CERVECERIA CARLOS V,CALLE,Acera
270545008,4,TABERNA LA BUHA,PLAZA,Acera
270224383,4,BAR EL VIAJERO,PLAZA,Acera
270033527,100,BAR EL PARQUE,CALLE,Acera
120000435,76,EL OBRADOR SEVERIANO,CALLE,Acera
270287281,71,LA BRA?A,CALLE,Acera
270062764,16,CERVECERIA CHUNDA,CALLE,Bulevar
30001415,19,POLLO Y CARBON,CALLE,Acera
270322568,16,HELADOS SIENNA,CALLE,Acera
270449162,20,CAFETER?A,CALLE,Otros
280018283,11,CAFE Y MAS,PASEO,Acera
270322020,18,IBERICO & D.O.,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270089855,27,RESTAURANTE BACO,CALLE,Acera
270363414,30,TABERNA LA GOYESCA,CALLE,Acera
280022554,29,PENALTY LOUNGE BAR,CALLE,Otros
285007188,29,ROTULO NO INFORMADO,CALLE,Acera
280022993,30,ALLO PIZZA,AVENIDA,Acera
270398176,30,LA VILLANA BAR,CALLE,Acera
50001539,31,LUMAN II,CALLE,Acera
200001286,110,BAR HERMANOS VELASCO,CALLE,Acera
285002563,2,BAR AUTOMATICO,CALLE,Acera
270049624,6,TABERNA LA CASTA,CALLE,Calle peatonal
270538787,65,PASA Y PICA LA TABERNA,CALLE,Acera
270486171,25,BIOTZA BAR-RESTAURANTE,CALLE,Acera
280055778,68,CAFETERIA PUERTA BONITA,CALLE,Acera
270349936,31,CERVECERIA LA RIA,CALLE,Acera
270309538,31,CAFETERIA FANNY,CALLE,Acera
285007253,29,RESTAURANTE,CALLE,Calle peatonal
285033039,104,CAF? BAR ENSANCHE 71,AVENIDA,Acera
270516059,19,FORKON S.L.,CALLE,Plaza peatonal
30001424,16,ATLANTICO CASA DE PETISCOS,AVENIDA,Acera
280063979,86,LA LUNA,CALLE,Plaza peatonal
280072827,91,LA CABA?A,CALLE,Acera
270036901,91,SIN R?TULO,CALLE,Acera
270545141,91,SIDRERIA ASTIGARRAGA,CALLE,Acera
270176052,92,EL NAVIO,CALLE,Acera
270547577,94,BAR EL PASO DOBLE,CALLE,Calle peatonal
285047080,91,LA BOTELLER?A DEL SUR,CALLE,Acera
285004235,4,VIPS,CALLE,Acera
280016044,1,ESTADO PURO,PLAZA,Plaza peatonal
270193503,5,LOS GALAYOS,CALLE,Calle peatonal
10001841,5,CHOCOLATERIA VALOR,CALLE,Calle peatonal
10002547,2,COMETE EL MUNDO,CALLE,Acera
10001692,1,STARBUCKS COFFEE,PLAZA,Acera
270047332,3,PUB SAGASTA 28,CALLE,Acera
270438113,5,LA FAROLA,CALLE,Calle peatonal
280008167,2,LA MANYULA, BAR, CAFETER?A, RACIONES,CALLE,Acera
280010893,6,M?R,PLAZA,Calle peatonal
10002400,1,RESTAURANTE CHINO PLAZA DEL ANGEL,PLAZA,Acera
280009350,1,LA TIA CEBOLLA,CALLE,Acera
270193028,3,MAD MAD VEGAN,CALLE,Acera
285002983,3,INDALO TAPAS,CALLE,Calle peatonal
270437583,91,ANJO CERVECERIA,CALLE,Acera
150000894,94,PELUQUERIA LOW COST,CALLE,Acera
280072760,91,ALACENA CAFETERIA CERVECERIA,CALLE,Acera
270173254,91,BAR ASTUR LEONES CERVECERIA,CALLE,Acera
280072801,91,BAR LA VILLA DE TONY CAFE,CALLE,Acera
270276112,91,CAFETERIA BAR QUEPAR,CALLE,Acera
270173247,91,CAFETERIA ISLA,CALLE,Acera
285046336,91,BAR-CERVECERIA,CALLE,Acera
270363410,107,BAR LA TABERNA DE CHANA VIC?LVARO,BULEVAR,Bulevar
270520861,36,100 MONTADITOS,CALLE,Acera
60000799,35,DIDECO,CALLE,Superficie en parcela privada
270328707,95,BAR LA TERRAZA,CALLE,Plaza peatonal
280071775,93,EL RINCONCITO,CALLE,Acera
285037743,79,BAR,CALLE,Acera
270532624,3,LAS BOVEDAS DE CIBELES,CALLE,Acera
10000876,5,TAPA TAPA,CALLE,Calle peatonal
270379556,2,RESTAURANTE JALO,CALLE,Acera
270536164,71,BAR BAHIA,CALLE,Plaza peatonal
270527385,76,BAR EL ENCIERRO,AVENIDA,Otros
285014875,46,BAR: EMANUELA ANA,CALLE,Superficie en parcela privada
280031236,35,TAPIKAS,CALLE,Acera
170000797,100,BAR EL MIRADOR DE SAN ISIDRO,CALLE,Calle peatonal
270549229,12,PURE & BOWL,CALLE,Acera
280066914,109,PIZZERIA MAYOR,CALLE,Acera
270082655,20,BECQUER 6 FOOD & DRINKS,CALLE,Acera
270479134,16,CRUZ AZUL,AVENIDA,Acera
270064998,17,MURILLO CAFE,CALLE,Acera
30000874,16,OFERCOPY,CALLE,Bulevar
270400740,16,PARADOR DEL JAMON,CALLE,Acera
285027962,86,LA CASITA DE CARLOTA,AVENIDA,Acera
280010749,6,EL CHOCOLATE DE LORO,CALLE,Acera
10002508,5,STARBUCKS COFFEE,PLAZA,Plaza peatonal
270469151,2,BAR RESTAURANTE MAISHA,CALLE,Acera
280007570,4,LA POTENTE,PLAZA,Acera
285003991,5,MESON DE LA TORTILLA,CALLE,Acera
285002832,1,MATUTE,PLAZA,Plaza peatonal
270082346,20,LA PERCHA,CALLE,Acera
270545128,53,CAFE CANELA RESTAURANTE,PASEO,Acera
120000726,75,BAR CERVECERIA SEVILLA,CALLE,Acera
170000101,101,CAFETERIA ZAMPA TAPAS,CALLE,Acera
280062175,102,BAR LAS PALMERAS,CALLE,Acera
270326769,116,BAR LOS AMIGOS,CALLE,Acera
285016516,48,EL MORDISCO,AVENIDA,Acera
270554753,30,MC DONALDS,AVENIDA,Acera
280022576,29,BAR RESTAURANTE,CALLE,Plaza peatonal
280047621,50,RESTAURANTE FENIX,AVENIDA,Acera
270410790,52,THE GOOD BURGER,CALLE,Acera
280048669,50,EL 39,CALLE,Acera
285016515,48,LA MENDOZINA,AVENIDA,Acera
280048873,46,LA MESA PUESTA,PLAZA,Acera
270127850,49,KEBAB KEBABISH,CALLE,Plaza peatonal
270138062,56,BAR FELIX,PLAZA,Acera
270043164,1,HOSTAL PERSAL,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270265388,2,BAR LE PETIT,CALLE,Acera
285002566,2,BAR LA PLAYA DE LAVAPIES,CALLE,Acera
270267696,97,TAPAME,CALLE,Calle peatonal
270305245,94,MONTEMAYOR,CALLE,Acera
270173797,91,CAFETERIA ROMAN,PLAZA,Plaza peatonal
270173801,91,SALONES LASO,PLAZA,Plaza peatonal
270173819,91,CASA IVAN,PLAZA,Plaza peatonal
270173370,91,CAFETERIA LUZON,CALLE,Acera
270312478,96,BAR YOLANDA,CALLE,Calle peatonal
270078923,23,KING DONER KEBAD,CALLE,Acera
280002450,22,BODEGA LA FUENTE,CALLE,Acera
270078918,23,BAR VALLADARES,CALLE,Acera
270445995,99,BAR LA VEGA,CALLE,Acera
170001445,101,BAR LA TERRAZA,PASEO,Otros
270378767,49,EL SABINAR,CALLE,Superficie en parcela privada
80001227,49,RISTORANTE GINOS,AVENIDA,Acera
270533223,50,THINK,CALLE,Acera
270530573,50,80? GASTRO XS,CALLE,Acera
270132173,50,BAR CAFETERIA HERMANOS RODRIGUEZ,CALLE,Acera
270132174,50,CAFETERIA AZABAL,CALLE,Acera
270543843,44,TELEPIZZA,CALLE,Acera
285016718,44,LOS 100 MONTADITOS,AVENIDA,Acera
280048958,44,CHUPI LERENDI,AVENIDA,Acera
270213978,46,INTECA REFORMAS Y DESE?O DE INTERIORES,AVENIDA,Acera
80001161,46,BAR GONGO,AVENIDA,Acera
270130245,46,HORCHATERIA BARI HELADERIA,AVENIDA,Acera
270413807,46,ZAGROS DOGER KEBAB,AVENIDA,Acera
280047442,46,CERVECERIA LOS ROBLES,AVENIDA,Acera
270130126,46,BAR SANTILLAN,AVENIDA,Acera
285016194,49,PEGGY SUE,AVENIDA,Acera
80000977,50,CAPRICHOS,CALLE,Acera
270435878,46,MESON LOS ARCOS CAFETERIA,CALLE,Acera
270129915,46,BAR EL RINCONCITO,CALLE,Calle peatonal
270130068,46,BAR PALAS,CALLE,Calle peatonal
80000613,50,ESCONDITE JAMONAL,PLAZA,Acera
270272567,46,BAR PRADENA,PLAZA,Acera
270131068,47,CAFETERIA FELGAR PUB,CALLE,Acera
270307845,50,CAFETERIA FEREVA,CALLE,Acera
280047464,46,MESON TOLEDANO,AVENIDA,Acera
280048311,48,RESTAURANTE EL ENVITE,CALLE,Acera
270435104,46,MADRID LA CORTE,AVENIDA,Acera
270544949,49,BAR LA PONDEROSA 2,CALLE,Acera
80001052,49,RESTAURANTE BAR HAWAII,CALLE,Acera
280047383,46,RANIA Y AYA DONER KEBAB ASADOR DE POLLOS,AVENIDA,Acera
80000946,46,BAR SAN LUIS,AVENIDA,Acera
280047677,50,BAR CAFE IBOR,AVENIDA,Acera
280046825,49,CAFETERIA RUBIO,AVENIDA,Acera
280046785,49,BAR CERVECERIA J CAMPOS,AVENIDA,Acera
270393819,45,MONTES,PLAZA,Plaza peatonal
270206551,45,LA MARQUESITA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270198136,46,CASA PEPE,CALLE,Acera
280047229,46,BAR TXAPELA TABERNA,CALLE,Acera
270398092,49,BAR LAS TORCAS,CALLE,Plaza peatonal
270318984,46,EL 22 CAFE,AVENIDA,Acera
270419230,46,LAS REJAS,AVENIDA,Acera
270374511,47,ORFRAN,CALLE,Plaza peatonal
270544542,49,PIZZER?A DI CARLO,CALLE,Acera
280047526,47,LA TABERNA,CALLE,Acera
280046693,45,LA CHOZA DEL SEGOVIANO,CALLE,Calle peatonal
270418383,49,LA STRADA,CALLE,Acera
270127811,49,BAR LA ISLA,CALLE,Calle peatonal
270128146,49,BAR CERVECERIA LA CARABELA,CALLE,Acera
270313306,49,CERVECERIA CAFE BAR EL 88,CALLE,Plaza peatonal
270497377,49,BAR MELGAREZ,CALLE,Acera
280047893,46,CAFETERIA LOS SERRANITOS CERVECERIA,CALLE,Acera
270307066,46,BAR LA CANCHA,CALLE,Acera
270532528,45,LA TABERNA DE PALACIO,CALLE,Plaza con bandas permanentes de circulaci? rodada
280048662,50,LA MANO DE PABLO,CALLE,Acera
80001254,47,CAFETERIA CASTELLOTE,CALLE,Acera
280048872,46,CERVECERIA LA PI?ATA,PLAZA,Acera
150000223,96,CERVECERIA EL BARRIL,CALLE,Acera
270395377,91,BAR RUVAL,CALLE,Acera
285002629,2,D'CH,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270170644,93,BAR LOS EXTREME?OS,CALLE,Acera
270471620,2,DUNKIN COFFEE,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280007617,4,PADTHAIWOK,PLAZA,Acera
270038664,4,CAFE DEL NUNCIO,CALLE,Calle peatonal
270079133,24,LA PANERIE,CALLE,Acera
40001331,22,EL GRAN BARRIL,CALLE,Acera
40001224,25,LA COLONIAL DE GOYA,CALLE,Acera
280007821,4,EL TAPEO,RONDA,Acera
270166814,97,BAR SEVE,CALLE,Acera
130001569,81,BAR EL PINCEL DE SERGIO,CALLE,Plaza peatonal
270434103,97,PASTELERIA-CAFETERIA GLASSE,AVENIDA,Acera
90000833,53,EL VERGEL DE LA VILLA,CALLE,Acera
10002288,5,FLYING TIGER,CALLE,Acera
270039172,4,BAR PASCUAL, BAILEN 26,CALLE,Acera
280011965,5,TAQUERIA MI CIUDAD,CALLE,Acera
280009803,3,FRIDA,CALLE,Plaza peatonal
280007810,4,CASA PILUCA,PLAZA,Acera
285001360,4,BAR - RESTAURANTE,CALLE,Calle peatonal
270041313,2,EUCALIPTO,CALLE,Acera
285002923,3,RENCAJAL,CALLE,Acera
270224434,2,EL TERREMOTO DE ATOCHA,CALLE,Acera
280010456,6,DUNKIN COFFEE (CON HMC),CALLE,Plaza peatonal
280010388,6,JUICY AVENUE,CALLE,Acera
110001626,67,SALON DE JUEGOS 22,CALLE,Acera
270380715,36,POR DETERMINAR,CALLE,Acera
40000547,20,LA SOTA,CALLE,Acera
280010866,6,STARBUCKS COFFEE,CALLE,Acera
280044419,52,A DETERMINAR,CALLE,Acera
270247991,54,SAL GORDA,CALLE,Acera
280044173,52,ASTORGA BAR,CALLE,Acera
90000081,52,EL LAGAR,CALLE,Acera
270538961,31,MORITZ,CALLE,Acera
270020167,28,RESTAURANTE JAI ALAI,CALLE,Acera
280022523,29,RODILLA,AVENIDA,Acera
270315689,30,KANTAMELADE,CALLE,Acera
270272311,96,LA BIEN TIRA,CALLE,Acera
270543726,92,LA PARRILLA DEL PINAR,CALLE,Acera
280058807,79,BAR EL PICOTEO,CALLE,Otros
270547000,70,DONER KEBAB POLLO ASADO,CALLE,Acera
280055848,65,BAR CAFETERIA DONER BEBAP,AVENIDA,Acera
20001615,8,ENSALADAS Y M?S,CALLE,Acera
270396099,62,BAR CERVECERIA LA FUENTE,CALLE,Acera
10002364,1,OTOTOI,CALLE,Acera
270261773,79,PUERTA BISAGRA,CALLE,Plaza peatonal
280059461,80,BAR FREIDURIA NUCITA GALLINEJA-ENTRESIJOS,AVENIDA,Acera
170001945,98,TRUJILLO,CALLE,Acera
270540256,22,MARAVILLAS III MUJIGATO,CALLE,Acera
270442962,94,EL PALETO,CALLE,Acera
270524920,34,LOS AROS III,CALLE,Acera
270180918,101,EVELIO,AVENIDA,Acera
20001407,7,DONER KEBAP POLLO ASADO,CALLE,Acera
280057951,80,BAR GALICIA,CALLE,Acera
270405618,80,BAR RESTAURANTE AKI ME QUEDO,AVENIDA,Acera
285035712,80,BAR WENDIGO,CALLE,Acera
130001523,82,BAR LA TAPERIA,CALLE,Acera
280057795,80,BAR ALMAN?,CALLE,Acera
130001480,82,FREIDUR?A MADRID,CALLE,Acera
270472988,29,SANPAS CAFETERIA BAR,CALLE,Acera
270436166,29,GOBOLO,CALLE,Acera
270208537,110,RESTAURANTE CAFETERIA EL TENEDOR DE ORO,CALLE,Acera
80000574,49,LOS GRANAINOS IV,PLAZA,Acera
80000138,50,CAFETERIA 3 OLIVOS,AVENIDA,Calle peatonal
280022919,30,BELLA VISTA RESTAURACION,CALLE,Acera
270088054,31,BAR-RESTAURANTE,CALLE,Acera
270096513,30,RESTAURANTE SAMM,CALLE,Otros
150001619,93,BAR NARANJO,CALLE,Calle peatonal
280072046,93,EL RINCON DE ANA,CALLE,Calle peatonal
270187028,115,RESTAURANTE GRILL STILL,CALLE,Acera
270139429,63,BAR LA SIESTA,CALLE,Acera
60000528,37,EL SABROSO,CALLE,Acera
270156371,72,BAR PACO,CALLE,Acera
120000543,76,CAFETERIA EL BALON DE ORO,CAMINO,Acera
270081451,24,PIMIENTO VERDE,CALLE,Acera
270020010,2,BAR EL TRES,CALLE,Acera
280008837,2,LA BUGA DEL LOBO,CALLE,Acera
270032724,57,ROTULO,CALLE,Calle peatonal
270478320,62,CPK,CALLE,Acera
280056077,65,DONER KEBAB RESTAURANTE CAFETERIA EL JARDIN II,CALLE,Acera
270542333,70,DON PEDRO,CALLE,Acera
270396536,67,BAR CARUL,AVENIDA,Acera
130001804,83,PASTELERIA,AVENIDA,Acera
280031396,32,LAKEDADA,CALLE,Acera
30001256,16,TABERNA LAS BOTAS,CALLE,Acera
270477596,19,CAFETERIA YEMEN,CALLE,Acera
30001231,16,LA FONDA DE ALGORA,AVENIDA,Acera
280020112,15,EL RINCON DE ESTRELLA,CALLE,Acera
270325561,79,MESON LA COLONIA,CALLE,Acera
270313148,27,BAR EL CRUCE,CALLE,Acera
285006877,31,LA TASQUITA DEL PEREIRA,CALLE,Acera
50002162,28,RODILLA,PASEO,Acera
280021917,27,TATE'S,CALLE,Acera
270175591,90,BAR CASLA,CALLE,Acera
285045722,94,LOS LE?OS,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280071748,93,BAR LOS TOROS,CALLE,Acera
270546095,57,TABERNA ECHULA,CALLE,Calle peatonal
50001999,31,TABERNA DEL VOLAPIE JEREZ 1872,CALLE,Acera
270542009,28,LA ENCINITA,PASEO,Acera
270216911,31,TABERNA ARANZAZU,CALLE,Acera
285033620,107,BAR-RESTAURANTE CASA MANOLO,BULEVAR,Acera
270019965,106,CAFETERIA CALAVI,CALLE,Bulevar
270440534,19,RESTAURANTE LA DEHESA CATELLANA II,AVENIDA,Acera
90001367,55,COPA DE BALON,AVENIDA,Acera
285038427,78,BAR PASTRANA,CALLE,Acera
40002694,20,BENDITA LOCURA,CALLE,Acera
285045150,93,GUSTITO,CALLE,Calle peatonal
270409877,60,CAFE SAN MIGUEL CERVECERIA,CALLE,Superficie en parcela privada
270147025,67,BAR MAJEAN,AVENIDA,Acera
270269272,46,R?TULO NO INFORMADO,CALLE,Plaza peatonal
280047649,50,CAFETERIA BET MAR,CALLE,Acera
280048502,50,CAFE BAR,CALLE,Acera
270130369,46,TELEPIZZA,AVENIDA,Acera
280048690,44,CAFETERIA MONTECARLO,AVENIDA,Acera
280047215,49,LAKAFE,CALLE,Superficie en parcela privada
270520904,93,CAFETERIA,CALLE,Acera
270083999,20,EL HORNO,CALLE,Acera
270525860,16,EL RINCON DE PELAYO,AVENIDA,Acera
270287488,35,LA CUCHARA DE PACHI,CALLE,Acera
280020758,18,D?PICNIC,PLAZA,Acera
270325031,16,BAR SAN LUCAS BAR,AVENIDA,Acera
270059035,19,KUBO KING,PASEO,Acera
30000038,16,BURGEN KING - PLAY KING,CALLE,Bulevar
30000416,19,EL RINCON DE EXTREMADURA,CALLE,Acera
30001141,19,AGRO NATURAL,CALLE,Acera
270064560,17,BAR PUB SEIS PENIQUES,CALLE,Acera
30001232,18,LA TERRAZA DE LA MORDIDA,CALLE,Acera
270378527,25,OKAF? TABERNA GALLEGA,CALLE,Acera
270451538,22,LA DIVINA DE GOYA,CALLE,Acera
200001907,115,KEBAB SIMANCAS,CALLE,Acera
200001348,110,MESON CAFE ESPA?A,CALLE,Acera
50001237,31,DONDE SIEMPRE,CALLE,Acera
285007337,29,RESTAURANTE,CALLE,Acera
270094179,30,COVENT GARDEN,CALLE,Acera
270432261,19,VINOTECA EL CALDERO,TRAVESIA,Acera
270193942,19,BAR MI CASI?A,CALLE,Acera
270363195,16,TACAZZO,CALLE,Acera
270442765,19,A RIBEIRA SACRA,CALLE,Acera
270476098,16,LA TABERNA DE O'DONELL,CALLE,Acera
270063437,16,BAR SANCHIS,AVENIDA,Acera
270059189,19,NAPOLI,AVENIDA,Acera
270443300,21,MESON RESTAURANTE EL HORREO,CALLE,Plaza peatonal
270066227,18,EL TREN DE ARGANDA,CALLE,Bulevar
270192168,16,FRUTAS PARRA VERDURAS,CALLE,Bulevar
280060411,105,AGORA,CALLE,Acera
270297197,74,CAFETERIA-CERVECERIA BOKATA,CALLE,Otros
280042470,57,BAR DE TAPAS,CALLE,Calle peatonal
285019423,57,CAFETERIA CRIS CERVECERIA,AVENIDA,Acera
270526046,50,BAR RESTAURANTE SUSHICOME,CALLE,Superficie en parcela privada
270129497,46,CAFETERIA ALTAMIRA,AVENIDA,Superficie en parcela privada
280059481,81,CHOCOLATERIA CAFETERIA DEL RINCON CHURRERIA,AVENIDA,Acera
90000536,53,CAFEOTECA,CALLE,Acera
280018665,12,LOS CASTA?OS II,CALLE,Acera
270475981,60,THE GREEN CORNER,CALLE,Acera
